Date,trading_days,UPPER_BAND,LOWER_BAND,Asset_price,Cost_Basis,Stocks,BUY_Signal,SELL_Signal,starting_cash,ending_cash
2020-11-12,2736,123.79941447338734,106.54658552661266,119.21000000000001,112.24448499999998,23.0,False,False,11141.73689949999,11141.73689949999
2020-11-13,2737,123.91487307665408,108.51112692334591,119.26,112.24448499999998,23.0,False,False,11141.73689949999,11141.73689949999
2020-11-16,2738,123.38370129608383,111.3482987039162,120.3,112.24448499999998,23.0,False,False,11141.73689949999,11141.73689949999
2020-11-17,2739,121.88778247364122,114.6342175263588,119.39,112.24448499999998,23.0,False,False,11141.73689949999,11141.73689949999
2020-11-18,2740,121.37672664069865,115.76127335930136,118.03,112.24448499999998,23.0,False,False,11141.73689949999,11141.73689949999
2020-11-19,2741,121.32004579811077,115.73995420188923,118.64,112.24448499999998,23.0,False,False,11141.73689949999,11141.73689949999
2020-11-20,2742,121.27967598796738,115.51032401203264,117.34,112.24448499999998,23.0,False,False,11141.73689949999,11141.73689949999
2020-11-23,2743,122.06175693334846,114.2342430666515,113.85000000000001,112.24448499999998,23.0,True,False,11141.73689949999,11141.73689949999
2020-11-24,2744,122.20590929496205,113.93009070503797,115.17,113.08376312499999,32.0,False,False,11141.73689949999,10104.679634499991
2020-11-25,2745,121.9097790454289,113.53422095457111,116.03,113.08376312499999,32.0,False,False,10104.679634499991,10104.679634499991
2020-11-27,2746,121.56095923738174,113.35904076261825,116.59,113.08376312499999,32.0,False,False,10104.679634499991,10104.679634499991
2020-11-30,2747,121.50095847672851,113.37704152327147,119.05,113.08376312499999,32.0,False,False,10104.679634499991,10104.679634499991
2020-12-01,2748,122.6806395425626,112.68136045743739,122.72,113.08376312499999,32.0,False,True,10104.679634499991,10104.679634499991
2020-12-02,2749,124.05402827737808,112.04597172262191,123.08,0.0,0.0,False,False,10104.679634499991,14041.238354499992
2020-12-03,2750,125.29409608007074,111.78790391992928,122.94,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-04,2751,126.05286195270659,111.75113804729341,122.25,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-07,2752,127.20264344978129,111.88335655021866,123.75,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-08,2753,127.64837674672715,113.54362325327286,124.38000000000001,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-09,2754,127.20108052883987,115.31291947116011,121.78,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-10,2755,126.73472903486325,117.22127096513674,123.24000000000001,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-11,2756,125.44123430340385,119.67876569659613,122.41,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-14,2757,124.49585029726404,121.17014970273596,121.78,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-15,2758,126.94024181555316,119.75775818444679,127.88000000000001,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-16,2759,128.37339343742354,119.27060656257642,127.81,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-17,2760,129.8266630234545,118.96933697654549,128.7,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-18,2761,130.20830742481954,119.46969257518047,126.66,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-21,2762,130.98971709119627,119.58428290880371,128.23,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-22,2763,133.0351651563503,119.03883484364968,131.88,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-23,2764,133.87931625184433,120.03068374815567,130.96,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-24,2765,134.87093373215706,120.78506626784296,131.97,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-28,2766,137.15522752904076,121.35677247095923,136.69,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-29,2767,137.19445112526085,123.93554887473915,134.87,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-30,2768,137.75609685784073,124.54190314215927,133.72,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2020-12-31,2769,137.8575826808177,125.41641731918232,132.69,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-04,2770,137.7943548660554,125.62164513394468,129.41,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-05,2771,137.15236944357494,127.13363055642506,131.01,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-06,2772,137.62145765245512,126.33854234754486,126.60000000000001,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-07,2773,137.56555064905504,126.20244935094495,130.92000000000002,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-08,2774,137.63746671036728,126.34853328963271,132.05,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-11,2775,137.65195043058714,125.73604956941286,128.98,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-12,2776,135.940811751843,125.869188248157,128.8,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-13,2777,134.7103642610546,126.30363573894537,130.89000000000001,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-14,2778,133.65716387830557,126.39483612169444,128.91,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-15,2779,132.98724104849356,125.95475895150643,127.14,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-19,2780,132.98017632821524,125.64582367178475,127.83,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-20,2781,133.33965992865058,125.49034007134941,132.03,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-21,2782,136.08950328316268,124.79449671683732,136.87,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-22,2783,139.12631622047164,123.38768377952839,139.07,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-25,2784,143.15376595491315,121.53423404508682,142.92000000000002,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-26,2785,146.20702506582003,121.31697493417997,143.16,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-27,2786,148.00017444464288,122.17582555535711,142.06,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-28,2787,148.31611660972584,123.09988339027417,137.09,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-01-29,2788,148.0236399126404,124.00236008735956,131.96,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-01,2789,147.13632448565878,126.28967551434127,134.14000000000001,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-02,2790,145.95053585530994,128.90746414469,134.99,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-03,2791,145.67664391115252,129.56335608884748,133.94,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-04,2792,145.7138284266978,129.63017157330225,137.39000000000001,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-05,2793,145.4369292420859,129.4450707579141,136.76,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-08,2794,143.8480588531268,129.83194114687322,136.91,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-09,2795,141.5466951018826,130.7033048981174,136.01,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-10,2796,138.9224454422349,131.9935545577651,135.39000000000001,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-11,2797,138.53243048474593,131.99156951525407,135.13,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-12,2798,137.91346027160532,133.29253972839464,135.37,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-16,2799,138.1413721516126,132.87462784838738,133.19,0.0,0.0,False,False,14041.238354499992,14041.238354499992
2021-02-17,2800,139.05967282912687,131.12632717087317,130.84,0.0,0.0,True,False,14041.238354499992,14041.238354499992
2021-02-18,2801,139.88794340074065,129.45205659925932,129.71,129.775855,10.0,False,False,14041.238354499992,12743.479804499992
2021-02-19,2802,139.5452021862062,128.29079781379374,129.87,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-02-22,2803,139.96901152891823,125.7149884710818,126.0,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-02-23,2804,139.4621856504121,124.01181434958788,125.86,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-02-24,2805,138.71112962858462,122.63087037141537,125.35000000000001,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-02-25,2806,138.5682632202613,119.89373677973869,120.99000000000001,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-02-26,2807,137.40470755168724,118.28329244831279,121.26,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-01,2808,135.06604845432238,119.10595154567758,127.79,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-02,2809,133.0572819848887,119.50071801511129,125.12,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-03,2810,131.81850695796706,118.98349304203293,122.06,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-04,2811,130.86183374661368,118.0241662533863,120.13,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-05,2812,128.98313014389316,118.21286985610685,121.42,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-08,2813,129.38596234849953,115.88203765150044,116.36,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-09,2814,128.5610546184082,115.75294538159179,121.09,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-10,2815,127.72781648563726,115.51218351436275,119.98,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-11,2816,127.81114327221,115.62285672779002,121.96000000000001,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-12,2817,127.7975377719265,115.5904622280735,121.03,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-15,2818,126.05090194114256,116.57709805885746,123.99000000000001,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-16,2819,126.26222750848866,116.45577249151133,125.57000000000001,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-17,2820,126.980639001278,116.27736099872197,124.76,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-18,2821,126.97664187019267,116.36135812980736,120.53,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-19,2822,126.93945812664039,116.1125418733596,119.99000000000001,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-22,2823,126.32682001665385,118.13117998334617,123.39,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-23,2824,126.39458260012705,118.35341739987294,122.54,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-24,2825,126.37697250046195,118.39302749953804,120.09,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-25,2826,126.39578977287901,118.10021022712094,120.59,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-26,2827,126.39180174026819,118.14019825973182,121.21000000000001,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-29,2828,125.97360437095794,118.03839562904209,121.39,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-30,2829,124.70073028382859,118.17726971617142,119.9,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-03-31,2830,123.5568662098665,118.79913379013355,122.15,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-04-01,2831,124.00892036340991,118.84107963659008,123.0,129.775855,10.0,False,False,12743.479804499992,12743.479804499992
2021-04-05,2832,125.63668379054442,118.39531620945559,125.9,129.775855,10.0,False,True,12743.479804499992,12743.479804499992
2021-04-06,2833,126.74034972859087,117.85565027140919,126.21000000000001,0.0,0.0,False,False,12743.479804499992,14004.938754499992
2021-04-07,2834,128.52428177392534,117.1437182260747,127.9,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-08,2835,130.89795925493078,116.82404074506927,130.36,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-09,2836,133.7645210597788,116.4394789402212,133.0,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-12,2837,135.0816524322204,117.12834756777956,131.24,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-13,2838,137.10151463759536,117.71648536240467,134.43,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-14,2839,137.0976057797265,120.1463942202735,132.03,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-15,2840,137.71808870039993,121.99591129960007,134.5,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-16,2841,137.57553856903203,124.37046143096798,134.16,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-19,2842,137.80413024579684,125.92986975420318,134.84,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-20,2843,136.98387800700317,128.13012199299675,133.11,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-21,2844,136.11028210795072,130.1237178920493,133.5,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-22,2845,135.74203150455045,130.80796849544956,131.94,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-23,2846,135.94875879614446,130.8652412038555,134.32,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-26,2847,135.90009777036957,131.60990222963048,134.72,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-27,2848,135.89064586893358,131.6113541310665,134.39000000000001,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-28,2849,135.68586766049864,132.12613233950137,133.58,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-29,2850,135.54914437479795,132.05885562520206,133.48,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-04-30,2851,135.79389576947455,131.2741042305255,131.46,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-05-03,2852,135.4377957832099,131.1702042167901,132.54,0.0,0.0,False,False,14004.938754499992,14004.938754499992
2021-05-04,2853,136.8433637256981,128.71263627430187,127.85000000000001,0.0,0.0,True,False,14004.938754499992,14004.938754499992
2021-05-05,2854,137.21048250094677,127.26551749905316,128.1,128.16505,10.0,False,False,14004.938754499992,12723.288254499992
2021-05-06,2855,137.23761088375153,126.79838911624842,129.74,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-07,2856,136.66577499444725,126.54822500555281,130.21,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-10,2857,136.1668495396822,125.47315046031777,126.85000000000001,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-11,2858,135.48952601564628,124.45447398435374,125.91,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-12,2859,135.41148021408105,122.37051978591899,122.77,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-13,2860,134.10394810883693,121.97605189116311,124.97,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-14,2861,133.2079412518599,122.07005874814013,127.45,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-17,2862,131.41919411871092,122.6048058812891,126.27,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-18,2863,131.27146195656172,122.15253804343833,124.85000000000001,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-19,2864,130.97890094415138,121.76309905584863,124.69,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-20,2865,130.16751372210953,122.08848627789047,127.31,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-21,2866,128.49834454844682,122.80165545155319,125.43,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-24,2867,128.5740918118151,122.7759081881849,127.10000000000001,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-25,2868,128.7745954964529,122.77340450354711,126.9,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-26,2869,128.36548956184055,123.99851043815943,126.85000000000001,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-27,2870,128.3277324495863,124.09826755041368,125.28,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-05-28,2871,128.06806417752145,123.78993582247854,124.61,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-06-01,2872,128.0872111582216,123.37278884177839,124.28,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-06-02,2873,128.07690149786654,123.42509850213348,125.06,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-06-03,2874,128.28616896735954,122.98583103264045,123.54,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-06-04,2875,127.88502395545413,123.10297604454587,125.89,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-06-07,2876,127.94487557452082,123.1371244254792,125.9,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-06-08,2877,127.81402095654798,123.19597904345201,126.74000000000001,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-06-09,2878,127.90243420161053,123.15356579838951,127.13000000000001,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-06-10,2879,127.68724775955455,123.2207522404454,126.11,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-06-11,2880,128.18710283946547,123.13489716053452,127.35000000000001,128.16505,10.0,False,False,12723.288254499992,12723.288254499992
2021-06-14,2881,130.07945809204682,122.41654190795319,130.48,128.16505,10.0,False,True,12723.288254499992,12723.288254499992
2021-06-15,2882,130.88222942799015,122.68577057200989,129.64000000000001,0.0,0.0,False,False,12723.288254499992,14019.030054499992
2021-06-16,2883,131.69283888593915,122.89316111406087,130.15,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-06-17,2884,132.48395719427276,123.75204280572723,131.79,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-06-18,2885,132.86043009639766,124.2895699036023,130.46,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-06-21,2886,133.63440418306962,124.79559581693034,132.3,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-06-22,2887,134.8958309768776,124.9821690231224,133.98,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-06-23,2888,135.63897266831117,125.55302733168885,133.7,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-06-24,2889,135.5258116359877,127.12618836401228,133.41,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-06-25,2890,135.15043620497275,128.65356379502722,133.11,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-06-28,2891,135.86939138035046,128.79460861964952,134.78,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-06-29,2892,136.79667531687198,129.20532468312803,136.33,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-06-30,2893,137.64426422361984,129.71973577638013,136.96,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-01,2894,138.530645946315,129.929354053685,137.27,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-02,2895,139.95074417675065,130.40925582324937,139.96,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-06,2896,142.12428264568916,130.1797173543108,142.02,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-07,2897,144.96223474034943,129.45976525965054,144.57,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-08,2898,146.3328026420819,129.99719735791814,143.24,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-09,2899,147.82128304972204,130.84871695027792,145.11,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-12,2900,148.27689518918032,132.6711048108197,144.5,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-13,2901,148.8466270203252,134.2733729796748,145.64000000000001,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-14,2902,150.5385666227077,135.14543337729233,149.15,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-15,2903,151.21131375082015,136.77668624917985,148.48,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-16,2904,150.46029123391193,139.35170876608808,146.39000000000001,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-19,2905,149.88607222989086,140.42392777010915,142.45000000000002,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-20,2906,149.77476492225455,141.36123507774548,146.15,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-21,2907,149.80264171008156,141.49935828991846,145.4,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-22,2908,149.8379389623607,142.1760610376393,146.8,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-23,2909,150.43688596332055,142.2671140366794,148.56,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-26,2910,150.9673887907342,142.63461120926578,148.99,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-27,2911,151.00097878090352,142.8270212190965,146.77,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-28,2912,150.41756741925056,142.57643258074947,144.98,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-29,2913,149.8996130195012,142.52638698049884,145.64000000000001,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-07-30,2914,149.85054046026988,142.4694595397301,145.86,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-02,2915,149.16252798373736,143.77147201626266,145.52,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-03,2916,149.32854009275547,143.84745990724457,147.36,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-04,2917,149.3573373921512,144.12866260784878,146.95000000000002,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-05,2918,149.3910170352866,144.14698296471335,147.06,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-06,2919,148.84322393851141,144.21077606148856,146.14000000000001,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-09,2920,147.7796686833752,144.69433131662473,146.09,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-10,2921,147.6604761168764,144.57952388312356,145.6,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-11,2922,147.54631735150275,144.86968264849725,145.86,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-12,2923,148.62469893733405,144.44130106266593,148.89000000000001,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-13,2924,149.43304434054312,144.28095565945682,149.1,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-16,2925,150.95602748725628,143.87797251274372,151.12,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-17,2926,151.64777011601345,143.75222988398653,150.19,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-18,2927,151.65565592824868,143.62634407175136,146.36,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-19,2928,151.64915902533792,143.56084097466206,146.70000000000002,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-20,2929,151.73003401345787,143.88996598654214,148.19,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-23,2930,152.0545054911602,144.28949450883985,149.71,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-24,2931,152.0878861045224,145.06011389547763,149.62,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-25,2932,151.793222868773,145.85477713122702,148.36,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-26,2933,151.76570025261552,145.61229974738447,147.54,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-27,2934,151.70223648740637,145.5757635125936,148.6,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-30,2935,152.7625295901069,144.9154704098931,153.12,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-08-31,2936,153.2971101781652,144.70888982183476,151.83,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-01,2937,153.99064018897303,145.24535981102696,152.51,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-02,2938,154.8312105602403,145.79478943975974,153.65,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-03,2939,155.80424771684574,146.04375228315428,154.3,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-07,2940,157.6030352132572,145.64096478674284,156.69,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-08,2941,158.34020272176414,146.00179727823584,155.11,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-09,2942,158.37740238137437,147.1065976186256,154.07,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-10,2943,157.98042932440435,147.78957067559563,148.97,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-13,2944,157.7450766578887,148.21492334211135,149.55,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-14,2945,158.14425046527197,146.81574953472807,148.12,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-15,2946,158.2693913295413,146.13060867045868,149.03,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-16,2947,158.25822584707913,145.39777415292087,148.79,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-17,2948,158.28693722456617,143.85106277543386,146.06,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-20,2949,158.36463909200208,141.5013609079979,142.94,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-21,2950,156.4670935815747,140.74690641842537,143.43,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-22,2951,154.20428104220224,141.15771895779773,145.85,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-23,2952,151.6902305153152,142.22376948468474,146.83,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-24,2953,151.27044417668048,142.23355582331953,146.92000000000002,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-27,2954,150.45821790565597,142.20978209434404,145.37,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-28,2955,150.4644306617411,140.9615693382589,141.91,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-29,2956,149.52828328044308,140.65771671955696,142.83,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-09-30,2957,148.4838079782652,140.24419202173476,141.5,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-01,2958,148.08296223299345,139.96303776700654,142.65,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-04,2959,148.73391609306876,138.5520839069312,139.14000000000001,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-05,2960,148.75044191840308,138.07155808159692,141.11,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-06,2961,148.1340172278488,137.91798277215122,142.0,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-07,2962,147.0463068022259,138.29769319777404,143.29,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-08,2963,145.49787856029315,139.04212143970688,142.9,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-11,2964,144.4607157124966,139.56728428750336,142.81,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-12,2965,144.44126479234708,139.5067352076529,141.51,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-13,2966,144.25203013926733,139.3119698607327,140.91,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-14,2967,144.76074085635065,139.2552591436493,143.76,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-15,2968,145.50507599396693,138.94892400603308,144.84,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-18,2969,146.48595142408507,139.4500485759149,146.55,0.0,0.0,False,False,14019.030054499992,14019.030054499992
2021-10-19,2970,148.54450519299547,138.92149480700454,148.76,0.0,0.0,False,False,14019.030054499992,14019.030054499992
